RECN,NAME,YOB,LEGALID,ADDRESS
7337,Michael John,1936,AZ16180,"971 Yellow St, Dublin"
7338,Joe Sean,1915,LD14361,"6072 Big Sky Av, Amarillo"
7339,David Fran,1978,GK19582,"6993 Oak View St, Georgetown"
7340,Beth George,1935,NX18711,"3843 Maple St, Dublin"
7341,Robert Fran,1963,DE15060,"4849 E 6th Street, London"
7342,George Darrin,1911,NL15047,"7321 E 6th Street, Amarillo"
7343,Darrin John,2007,GL12174,"4685 Main St, Del Valle"
7344,Emily Mary,2005,TD17874,"2360 Winter Fall St, Dublin"
7345,Beth George,1945,XE18972,"657 Main St, Georgetown"
7346,Joe Magda,1910,SA10423,"5638 Spicewood Av, Round Rock"
7347,Magda Rebeca,1961,ZG19146,"3558 Fireoak Av, Del Valle"
7348,Smith Beth,1959,XX18157,"2112 Winter Fall St, Dublin"
7349,Sean Emily,1950,GN12560,"1174 Winter Fall St, Amarillo"
7350,Natalie Sean,1976,TT11713,"8697 Oak View St, Hutto"
7351,George Magda,1970,LL13777,"9087 Big Sky Av, Paris"
7352,Michael Rebeca,1948,AS16998,"2935 Shallow Lake St, Dallas"
7353,Sean Smith,2004,ZK18609,"7290 Main St, Dallas"
7354,Mary Smith,1990,NT15170,"6302 Spicewood Av, Hutto"
7355,Alice Alice,2002,WE14557,"8994 Windermeer St, Dublin"
7356,Bob George,1918,XG19518,"1557 Fireoak Av, Round Rock"
7357,Beth Alice,1927,NN10293,"5938 Fireoak Av, Amarillo"
7358,Emily Michael,1974,WL17490,"4829 E 6th Street, Dallas"
7359,Bob Magda,1972,AX14158,"3049 Fireoak Av, London"
7360,Rebeca Gustavo,1923,DL15429,"7911 Orange Maple St, Round Rock"
7361,Darrin Sean,1981,ZK19088,"568 Windermeer St, London"
7362,John Emily,1959,WD14883,"5748 Windermeer St, Georgetown"
7363,Emily Robert,1919,GA16416,"3883 E 6th Street, Round Rock"
7364,Joe Natalie,1911,TW10550,"6021 Spicewood Av, Amarillo"
7365,Bob Joe,1970,WL10162,"8529 Winter Fall St, Dublin"
7366,Michael Gustavo,2009,AX19750,"7130 E 6th Street, Amarillo"
7367,Beth John,1954,ZT14319,"5205 Orange Maple St, London"
7368,Magda Fran,1948,AX14989,"1009 Winter Fall St, Dublin"
7369,Emily Joe,1977,KA19162,"7154 E 6th Street, Dublin"
7370,George Fran,1945,KS10231,"5917 Main St, Austin"
7371,David Rebeca,1981,ZW11459,"8142 Orange Maple St, Dublin"
7372,Magda George,1928,LW11025,"2672 Windermeer St, Paris"
7373,David Bob,1912,SA16788,"7747 Windermeer St, Hutto"
7374,Smith Emily,1984,NX11070,"5514 Spicewood Av, Dallas"
7375,George Bob,1940,DZ17961,"7899 Congress Av, Hutto"
7376,Beth David,1911,XX14763,"7996 Big Sky Av, Dublin"
7377,George David,1996,EZ15776,"5623 Maple St, Austin"
7378,Sean Smith,1958,XT19655,"1303 Winter Fall St, Round Rock"
7379,Alice John,1925,LW10651,"6573 Yellow St, London"
7380,Rebeca Rebeca,1990,ES19524,"1216 Shallow Lake St, Del Valle"
7381,Bob Rebeca,1999,GX18997,"4633 Spicewood Av, Austin"
7382,Rebeca Mary,1910,AZ17843,"2260 Windermeer St, Del Valle"
7383,Smith Gustavo,1910,TZ10683,"951 Big Sky Av, London"
7384,Beth Mary,1977,KG19349,"1740 Shallow Lake St, London"
7385,Fran Bob,1914,KL17408,"8763 Yellow St, Amarillo"
7386,Robert Sean,1926,KL16103,"534 Maple St, Georgetown"
7387,Natalie Mary,1939,DS10624,"6323 Spicewood Av, Georgetown"
7388,Darrin Bob,1970,GK16797,"2647 Main St, Round Rock"
7389,Robert Sean,1978,ZE15326,"8495 Shallow Lake St, London"
7390,Alice Natalie,1920,GD14203,"5640 Fireoak Av, Dallas"
7391,Michael George,1946,XX14778,"2785 Shallow Lake St, Round Rock"
7392,Smith Alice,1950,KT15458,"5687 Oak View St, Hutto"
7393,Robert George,1935,TN14964,"3792 Spicewood Av, Georgetown"
7394,John Magda,1969,GA19221,"1710 Fireoak Av, London"
7395,David Fran,1967,AD18939,"8955 Fireoak Av, Dallas"
7396,Sean Joe,1967,KK17396,"6169 Orange Maple St, Dublin"
7397,Alice George,1990,XT13189,"4765 Fireoak Av, Austin"
7398,David Darrin,1915,TT11323,"3085 Winter Fall St, Dublin"
7399,David John,1938,KL15055,"4076 E 6th Street, Dublin"
7400,Alice Robert,1942,GW15784,"6090 Windermeer St, Amarillo"
7401,Rebeca George,1921,XE19957,"1429 Winter Fall St, Dublin"
7402,Alice Michael,1957,GG14611,"7671 Congress Av, Dublin"
7403,Gustavo Mary,1957,GA17353,"7574 E 6th Street, Amarillo"
7404,David Darrin,1930,AE19498,"2998 Congress Av, London"
7405,Alice Mary,1970,KN11697,"1146 Spicewood Av, Austin"
7406,Bob Alice,1949,WT14923,"758 Big Sky Av, Paris"
7407,Beth Smith,1967,ZL11234,"4610 Congress Av, Dallas"
7408,Fran John,1971,TE18752,"3053 Windermeer St, Del Valle"
7409,John Michael,1936,AN15390,"3919 Fireoak Av, Austin"
7410,Mary Smith,1934,LA17929,"8159 Big Sky Av, Round Rock"
7411,Smith Mary,1911,KZ13308,"3957 Yellow St, Hutto"
7412,Mary Emily,1976,XW12586,"6834 Orange Maple St, Round Rock"
7413,Fran George,1999,ZW10071,"8063 Yellow St, Amarillo"
7414,Alice Smith,1963,TN19540,"3897 Orange Maple St, Austin"
7415,Emily Gustavo,1987,KZ19293,"8747 Orange Maple St, Amarillo"
7416,George Alice,2001,XZ13729,"4191 Windermeer St, Dallas"
7417,Michael Smith,1985,LT15594,"8122 Maple St, Dublin"
7418,Natalie John,2006,TN19697,"3260 Winter Fall St, Paris"
7419,Joe David,1974,ZN13615,"2733 Winter Fall St, Dublin"
7420,Sean Michael,1914,EZ18070,"5467 Shallow Lake St, London"
7421,George John,1942,LS14657,"336 Shallow Lake St, Amarillo"
7422,Emily Darrin,1914,GW17514,"174 Winter Fall St, Paris"
7423,George Michael,1965,WL10748,"1056 Orange Maple St, Amarillo"
7424,Sean Gustavo,2002,NZ13645,"5872 Spicewood Av, Paris"
7425,Joe Mary,1931,ED10763,"4319 Main St, Georgetown"
7426,David Gustavo,1945,NZ16522,"926 Windermeer St, Paris"
7427,Beth David,1950,XA14098,"5724 E 6th Street, Dublin"
7428,Smith Sean,1917,AT10028,"7441 Maple St, Round Rock"
7429,Darrin Michael,1918,LA17017,"3040 Winter Fall St, London"
7430,David Alice,1977,SW13514,"2561 Oak View St, Del Valle"
7431,David John,1940,SD14419,"6154 Main St, Austin"
7432,Sean Rebeca,2007,TZ13958,"2544 Orange Maple St, Paris"
7433,Mary Natalie,1949,AK12114,"4635 Fireoak Av, Del Valle"
7434,Darrin Michael,1975,GE17516,"710 Fireoak Av, Dublin"
7435,Bob Robert,1929,ZT11336,"8255 Fireoak Av, Hutto"
7436,John Darrin,1989,SK19282,"6932 Shallow Lake St, Hutto"
7437,Gustavo Sean,2006,KE12868,"6978 Oak View St, Paris"
7438,Bob Sean,1952,KW15596,"503 Spicewood Av, London"
7439,Darrin John,1970,ZE11651,"7659 Spicewood Av, Amarillo"
7440,David Natalie,1967,SE12689,"9012 Oak View St, Hutto"
7441,Emily Rebeca,1999,NL13801,"2208 Orange Maple St, Round Rock"
7442,Magda Beth,1940,XZ15882,"1750 Fireoak Av, Hutto"
7443,David Michael,1970,DT16317,"5588 Big Sky Av, Hutto"
7444,George Robert,1973,SZ18546,"2124 Fireoak Av, Dublin"
7445,Rebeca Smith,2009,LL10927,"3812 Shallow Lake St, Paris"
7446,Mary Robert,1957,GG19550,"8688 Spicewood Av, Del Valle"
7447,George Robert,1911,EW18201,"8262 Winter Fall St, Round Rock"
7448,Bob Robert,1931,KS12116,"2340 E 6th Street, Del Valle"
7449,Alice John,1979,KW17218,"364 Spicewood Av, Dublin"
7450,Beth Robert,1990,NG13463,"6529 Orange Maple St, Del Valle"
7451,Fran Natalie,1913,KX10419,"5688 Spicewood Av, Round Rock"
7452,Robert Natalie,1990,WZ10741,"3482 Big Sky Av, Amarillo"
7453,Sean David,1914,KE10007,"8049 Maple St, Georgetown"
7454,Sean Sean,1941,NE18255,"742 Big Sky Av, London"
7455,Bob Magda,1967,SW11872,"3570 Spicewood Av, Round Rock"
7456,David Joe,1935,LX14174,"8082 E 6th Street, London"
7457,Natalie Bob,1910,XS11426,"5196 Oak View St, Hutto"
7458,David Smith,1929,KK12990,"4249 Spicewood Av, Hutto"
7459,Smith Joe,1998,SK12637,"6475 E 6th Street, Dublin"
7460,Emily Bob,1954,EL14888,"6822 E 6th Street, Amarillo"
7461,Bob Bob,1931,KW11171,"3909 Congress Av, Dallas"
7462,Michael Alice,1930,NW16142,"8879 Spicewood Av, Del Valle"
7463,Natalie Smith,1950,ZK18992,"4348 Fireoak Av, Dallas"
7464,Emily Darrin,1947,LD10238,"8158 Orange Maple St, London"
7465,George John,1924,AT15109,"1752 Congress Av, Paris"
7466,Mary Natalie,1936,LK10295,"8486 Orange Maple St, Georgetown"
7467,George Alice,1948,DW19686,"1092 Maple St, Del Valle"
7468,Gustavo Mary,1925,XT12883,"294 Big Sky Av, Dublin"
7469,Gustavo Smith,1932,WG12082,"8759 Fireoak Av, Georgetown"
7470,George Emily,1955,LK12731,"8983 Oak View St, Amarillo"
7471,Beth Joe,1935,NE12814,"1382 Spicewood Av, Paris"
7472,Michael Bob,1921,SE11819,"365 Windermeer St, Dublin"
7473,Robert Fran,1989,NS14573,"7350 Maple St, Austin"
7474,Sean Fran,2008,AX11568,"4431 Shallow Lake St, London"
7475,John Alice,1949,NN16799,"7842 Main St, Paris"
7476,Robert John,2009,KK19523,"4066 Spicewood Av, Round Rock"
7477,Darrin John,1961,LK14172,"6673 Fireoak Av, Round Rock"
7478,Michael Rebeca,2000,DT13808,"7559 Orange Maple St, Austin"
7479,Joe David,1915,XK14307,"6365 Spicewood Av, Austin"
7480,Mary John,1947,KG11976,"790 E 6th Street, Amarillo"
7481,Fran Darrin,1946,AG17910,"4562 Oak View St, Georgetown"
7482,Gustavo Smith,1918,XW18081,"6872 Winter Fall St, Round Rock"
7483,Michael David,1939,DA17715,"1405 Big Sky Av, Paris"
7484,Smith Robert,1943,SW17603,"1528 Yellow St, Paris"
7485,Natalie Magda,1992,GW19220,"5177 E 6th Street, Amarillo"
7486,Natalie Smith,1920,LZ10345,"3848 Maple St, Del Valle"
7487,Smith Rebeca,1942,TL12833,"6984 Orange Maple St, Dallas"
7488,Bob Magda,1963,ED19487,"1719 Shallow Lake St, Hutto"
7489,Rebeca Natalie,1972,LL14137,"7428 Orange Maple St, Austin"
7490,Emily Fran,1927,NZ18562,"5622 Main St, Dallas"
7491,George Sean,1916,WL15602,"7268 Maple St, Del Valle"
7492,Bob George,1928,XZ15423,"3235 Orange Maple St, Hutto"
7493,Alice Smith,1911,EK13099,"399 Congress Av, Hutto"
7494,Smith Emily,1954,ZL15919,"3993 Main St, Georgetown"
7495,Rebeca Joe,1936,DZ12329,"4789 Windermeer St, Austin"
7496,Alice Robert,1919,EN18876,"4526 Main St, Paris"
7497,David Rebeca,1961,AW14779,"9007 Fireoak Av, Del Valle"
7498,John John,1998,SD18422,"1626 Oak View St, Paris"
7499,Bob Darrin,1975,WS17006,"1164 Winter Fall St, London"
7500,Smith Smith,1988,TA18451,"6059 Big Sky Av, Round Rock"
7501,Emily Magda,1944,DL19674,"7714 Spicewood Av, Hutto"
7502,Robert Michael,1938,WG16755,"3215 Congress Av, Hutto"
7503,Natalie Bob,2007,DN12604,"7935 Fireoak Av, Amarillo"
7504,Alice Smith,1955,SE18578,"2144 Windermeer St, Del Valle"
7505,Natalie Bob,1963,NN15448,"1352 Oak View St, Del Valle"
7506,Natalie Natalie,1993,LS15884,"7087 Maple St, Georgetown"
7507,Smith Beth,1974,GL17024,"3144 Big Sky Av, Georgetown"
7508,Robert Smith,1968,LX19705,"4601 Yellow St, Georgetown"
7509,David Darrin,1913,GK15535,"5576 Winter Fall St, Paris"
7510,George John,1968,DX16011,"5461 Spicewood Av, Amarillo"
7511,Rebeca Beth,1974,TZ13161,"8752 Big Sky Av, Georgetown"
7512,Joe John,2002,EX19907,"4477 Oak View St, Del Valle"
7513,Alice George,1937,EX16406,"5960 Spicewood Av, Dublin"
7514,Rebeca John,2006,SX14814,"5448 Main St, Austin"
7515,Robert Beth,2001,AW13099,"1693 Main St, Del Valle"
7516,Bob Sean,2000,GG15261,"4929 Fireoak Av, Del Valle"
7517,Smith Mary,1998,WW13976,"2163 Orange Maple St, Austin"
7518,Bob George,1979,XT18189,"3809 Congress Av, Del Valle"
7519,Magda Smith,1940,GT10957,"5810 Winter Fall St, Del Valle"
7520,Magda Smith,2006,LL17808,"8384 Maple St, Austin"
7521,Robert Joe,1912,SZ13432,"1750 E 6th Street, Georgetown"
7522,Rebeca Joe,1910,SD15609,"4617 Oak View St, London"
7523,Gustavo Gustavo,1999,LL17747,"7047 Big Sky Av, Paris"
7524,Smith David,1945,LK19915,"323 Shallow Lake St, Georgetown"
7525,John Mary,1945,NS13244,"3520 Big Sky Av, Dublin"
7526,George Magda,1932,TN13485,"8451 Shallow Lake St, Dublin"
7527,Bob Michael,1974,KS19925,"6764 Main St, Hutto"
7528,Michael Fran,1979,ZX15705,"7187 Congress Av, Del Valle"
7529,George David,1930,DG17976,"8551 Main St, Del Valle"
7530,Alice Emily,1991,AZ12977,"2819 Congress Av, Dallas"
7531,John Natalie,1957,WL18117,"3250 Big Sky Av, Dublin"
7532,Emily Alice,1923,LK10798,"4322 Maple St, Amarillo"
7533,John Natalie,1987,XX14122,"8580 Winter Fall St, Paris"
7534,Emily Sean,2003,EE13606,"550 Congress Av, Del Valle"
7535,Darrin Magda,1988,KS18026,"3758 Congress Av, Paris"
7536,George Mary,1981,EX13697,"9081 Shallow Lake St, Georgetown"
7537,Magda George,2008,AT15358,"1672 Windermeer St, Hutto"
7538,Sean Bob,1916,LA18494,"7284 Yellow St, Hutto"
7539,Magda David,1926,AX19567,"7926 Yellow St, Amarillo"
7540,Sean Rebeca,1951,GS11680,"2684 Orange Maple St, Georgetown"
7541,George Darrin,1945,DD15235,"8502 Oak View St, Dallas"
7542,Magda Emily,1974,AG15014,"7464 Orange Maple St, London"
7543,Joe John,1951,SG13445,"3237 Windermeer St, Dublin"
7544,Joe Robert,1939,SE14726,"6816 Winter Fall St, Dublin"
7545,Sean David,1931,ZT10263,"1969 Big Sky Av, Hutto"
7546,Fran Sean,1927,LN10477,"7017 Big Sky Av, Amarillo"
7547,Smith Alice,1942,SW16648,"7948 Fireoak Av, Dallas"
7548,Robert Mary,1955,ZG10300,"9042 Fireoak Av, Round Rock"
7549,Magda Bob,1930,ZL12971,"5527 Shallow Lake St, Del Valle"
7550,Sean Michael,1964,ZW14466,"3507 Main St, Austin"
7551,Fran George,1940,TA13111,"506 Windermeer St, Dallas"
7552,Bob George,1937,AS17993,"6055 Oak View St, Paris"
7553,George Natalie,1968,EZ10341,"7188 Spicewood Av, Amarillo"
7554,Joe Beth,1985,NA11284,"8606 Orange Maple St, Hutto"
7555,David Smith,1956,WX14728,"7410 Main St, Hutto"
7556,Mary Smith,1965,KZ16565,"2383 Orange Maple St, Round Rock"
7557,George Emily,2007,ZD16275,"2666 Congress Av, Del Valle"
7558,George Natalie,1951,SD12583,"5183 E 6th Street, Austin"
7559,George Joe,1998,XS17718,"6974 E 6th Street, London"
7560,Emily Rebeca,2004,ZK18478,"6647 Winter Fall St, Dublin"
7561,Emily Michael,1911,DT12298,"670 Fireoak Av, Hutto"
7562,Fran George,1992,WA10220,"7026 Congress Av, London"
7563,Rebeca Rebeca,1958,ZZ13742,"2929 E 6th Street, London"
7564,Sean Smith,1928,LW19048,"7920 Orange Maple St, Dublin"
7565,Alice Emily,1923,AK10128,"145 Fireoak Av, Paris"
7566,Joe Bob,1916,SE15202,"8118 Oak View St, London"
7567,Natalie Michael,1938,ZN18465,"3973 Yellow St, Austin"
7568,Fran Michael,2007,SX13151,"3838 Shallow Lake St, Amarillo"
7569,John Fran,1956,XE13693,"8941 Yellow St, Del Valle"
7570,Emily Joe,1995,GL19522,"5472 Shallow Lake St, Round Rock"
7571,Smith Sean,1979,NE18588,"7434 E 6th Street, Dublin"
7572,Joe Darrin,1953,KA14615,"1064 Oak View St, Del Valle"
7573,Natalie Smith,1937,XK14239,"4999 Spicewood Av, Hutto"
7574,David Mary,1989,TS14927,"1267 Oak View St, London"
7575,Emily Sean,1973,ZG13779,"4664 Maple St, Georgetown"
7576,Michael Sean,1942,WX16322,"219 Fireoak Av, Hutto"
7577,Gustavo Bob,1955,GX16020,"495 Main St, Georgetown"
7578,Bob Fran,1932,XT11534,"2846 Spicewood Av, Dallas"
7579,Gustavo Robert,1979,NS10664,"6081 Windermeer St, Amarillo"
7580,Fran Mary,1949,DX10268,"8586 Congress Av, Dallas"
7581,Bob Mary,1955,SN14859,"5388 Fireoak Av, London"
7582,Michael Bob,1954,KT13328,"5908 Congress Av, Round Rock"
7583,Darrin Mary,1985,SK17966,"5621 Shallow Lake St, Amarillo"
7584,Emily Fran,2005,LD18002,"7231 Shallow Lake St, Dublin"
7585,Beth Magda,1945,XG13280,"8957 Big Sky Av, Round Rock"
7586,Beth Robert,1955,GA16555,"7290 Big Sky Av, Amarillo"
7587,Natalie Gustavo,1962,NA12031,"8000 Yellow St, Del Valle"
7588,Mary Alice,1926,WK11699,"8077 Congress Av, Dublin"
7589,David Beth,1978,ET12065,"2160 Orange Maple St, Hutto"
7590,David George,1992,AW15301,"7444 Shallow Lake St, Georgetown"
7591,Michael Fran,1969,AA10053,"8275 Main St, Georgetown"
7592,John George,1946,WW17134,"4760 E 6th Street, Paris"
7593,Gustavo Smith,1929,AN10402,"6695 Big Sky Av, Dallas"
7594,Michael Gustavo,1912,KT10426,"150 Main St, Paris"
7595,Robert Gustavo,1924,XS19344,"5182 Maple St, Dallas"
7596,Bob Alice,1971,LL13701,"2918 Yellow St, Georgetown"
7597,Beth Bob,2004,NG14952,"215 Big Sky Av, Austin"
7598,Robert Alice,1922,SA11249,"6276 Spicewood Av, Paris"
7599,Gustavo Emily,2001,AN11350,"6974 Fireoak Av, Dallas"
7600,Alice Emily,1985,ZW19024,"4626 E 6th Street, Hutto"
7601,Michael David,2009,XL15279,"6498 Orange Maple St, Austin"
7602,Natalie Gustavo,1994,SG15792,"7148 Shallow Lake St, Georgetown"
7603,Natalie Robert,1913,NS17393,"4327 Orange Maple St, Amarillo"
7604,David Joe,1976,KG19706,"942 Congress Av, Dallas"
7605,Bob Michael,2007,GN10959,"290 Congress Av, Georgetown"
7606,Rebeca Fran,1998,DA17295,"6874 Main St, Round Rock"
7607,George Bob,1969,DZ14106,"4694 Oak View St, Dallas"
7608,Rebeca Alice,1969,SN16552,"6161 Oak View St, Round Rock"
7609,Michael Joe,1968,WA14281,"8055 Spicewood Av, Dallas"
7610,Alice Fran,1944,NG18210,"8482 Fireoak Av, Del Valle"
7611,David Alice,1992,LN18001,"2664 Oak View St, Round Rock"
7612,George Mary,1995,XL13399,"5164 Spicewood Av, Del Valle"
7613,Robert Beth,1959,AW13772,"8369 Shallow Lake St, Dallas"
7614,Smith Alice,1928,KN12749,"4640 Winter Fall St, London"
7615,Natalie Mary,1985,WX13834,"7628 Fireoak Av, Dallas"
7616,Alice Michael,1951,AD13879,"5263 Yellow St, Dublin"
7617,Bob Rebeca,1970,TX14619,"1692 Main St, Georgetown"
7618,Darrin Bob,1948,GA19325,"8592 Yellow St, Dallas"
7619,Magda David,1949,NT15454,"2370 Oak View St, Georgetown"
7620,Natalie Smith,1943,TD12036,"5672 Spicewood Av, Amarillo"
7621,Mary David,1991,KK15041,"3401 Winter Fall St, Hutto"
7622,Joe Rebeca,1967,LG18947,"8177 Shallow Lake St, Round Rock"
7623,Natalie Darrin,1911,NK10184,"8438 Big Sky Av, Del Valle"
7624,Michael Sean,1918,NT11562,"3733 Orange Maple St, Austin"
7625,Mary Michael,1961,NW19484,"4637 Big Sky Av, London"
7626,Sean Emily,1951,AA17364,"5084 Shallow Lake St, Amarillo"
7627,Natalie Emily,1920,LT19214,"8829 Yellow St, Amarillo"
7628,Emily Bob,1940,LS19303,"3100 Congress Av, Round Rock"
7629,Bob Bob,2007,ZL17284,"4503 Big Sky Av, Georgetown"
7630,David Gustavo,1993,EX19295,"626 Oak View St, Hutto"
7631,Robert Bob,1957,XD12806,"6954 E 6th Street, Del Valle"
7632,Mary David,1952,EA11517,"3895 Spicewood Av, Paris"
7633,Magda Joe,1952,KT13721,"4530 Spicewood Av, Paris"
7634,Gustavo Mary,1964,ZE16606,"229 Big Sky Av, Dallas"
7635,Joe George,1988,AX12342,"7597 Maple St, Dallas"
7636,David Darrin,1931,DK12092,"8809 Oak View St, Hutto"
7637,Darrin Bob,1932,SX10928,"6670 Fireoak Av, Round Rock"
7638,Beth Joe,1978,ZK11512,"3100 Shallow Lake St, Dublin"
7639,Bob Natalie,1919,AS19106,"2210 Maple St, Paris"
7640,Sean Magda,1980,LE13204,"6870 Maple St, Georgetown"
7641,Gustavo Joe,1961,LA12702,"7225 Oak View St, Round Rock"
7642,David David,1929,LW10697,"4512 Winter Fall St, London"
7643,Natalie John,1910,TG19227,"4220 Winter Fall St, Del Valle"
7644,Joe Joe,2008,NW17793,"825 Spicewood Av, Paris"
7645,Magda Joe,1918,KK11032,"3523 Windermeer St, Round Rock"
7646,Rebeca Robert,2009,NX14285,"1686 Spicewood Av, Amarillo"
7647,Fran Smith,2008,KE12247,"3671 Big Sky Av, London"
7648,John Mary,1977,TX11463,"3022 Spicewood Av, Hutto"
7649,Gustavo Sean,1944,DS18681,"5000 Spicewood Av, Georgetown"
7650,Fran Gustavo,1949,GD14278,"1204 Fireoak Av, Georgetown"
7651,Mary Natalie,1996,SK16616,"5451 Maple St, Del Valle"
7652,Bob Rebeca,1922,EN15133,"1009 Oak View St, Hutto"
7653,Bob Emily,2008,SW16162,"1367 Fireoak Av, Amarillo"
7654,Magda Rebeca,1994,GS19981,"4781 Winter Fall St, London"
7655,Joe Beth,1970,NA11263,"6400 Main St, Dallas"
7656,Magda Magda,1947,EE11628,"768 Shallow Lake St, Amarillo"
7657,Fran Smith,1958,ZG15963,"7381 E 6th Street, Del Valle"
7658,Gustavo Emily,1916,KS18742,"6520 Big Sky Av, Austin"
7659,Beth Robert,1983,GG10671,"2945 Oak View St, Round Rock"
7660,Robert Michael,2008,LG17293,"5125 Main St, Dallas"
7661,Sean Natalie,1938,KD13138,"3588 E 6th Street, Georgetown"
7662,Darrin Mary,1913,GL13168,"6152 Fireoak Av, Round Rock"
7663,Natalie Sean,1992,AT14303,"1670 Windermeer St, Dallas"
7664,Mary Darrin,1922,EL11895,"4805 Yellow St, Del Valle"
7665,Rebeca John,1955,ZK14755,"7993 Congress Av, Dallas"
7666,Gustavo Robert,1970,XN19226,"4607 Shallow Lake St, Round Rock"
7667,Robert Emily,1960,EX18809,"2063 Big Sky Av, Georgetown"
7668,Alice Bob,1932,NW15919,"4098 Big Sky Av, Round Rock"
7669,Bob Bob,1938,EA13311,"6323 Orange Maple St, Dublin"
7670,Magda Michael,1927,NS13921,"7409 Fireoak Av, Dallas"
7671,Emily Magda,1980,ZX12962,"8455 E 6th Street, Round Rock"
7672,Mary Emily,1987,NG18751,"2351 Congress Av, Austin"
7673,Sean Gustavo,1990,TA15747,"1544 Spicewood Av, Del Valle"
7674,Darrin Emily,1972,WK14795,"859 Spicewood Av, Dublin"
7675,David Mary,1986,AS18705,"1587 Shallow Lake St, Del Valle"
7676,Gustavo George,2007,AT16039,"8358 Orange Maple St, Paris"
7677,Michael Bob,2000,XX19648,"7344 E 6th Street, Del Valle"
7678,Alice Emily,1992,AA13143,"6507 Shallow Lake St, Dublin"
7679,George Fran,1919,TZ12581,"8901 E 6th Street, Georgetown"
7680,Mary John,1919,GG18292,"2485 Congress Av, Paris"
7681,Beth Darrin,1957,AD12340,"5811 Windermeer St, London"
7682,Magda Joe,1924,WX17194,"5379 Fireoak Av, Round Rock"
7683,Rebeca John,1941,XD17644,"3107 Maple St, Hutto"
7684,John George,1911,ZE10449,"1230 Oak View St, Del Valle"
7685,David Magda,1981,XL13662,"796 E 6th Street, Paris"
7686,George Bob,1983,GT13810,"8084 Congress Av, Paris"
7687,Natalie Magda,2006,TA13092,"2011 Yellow St, Del Valle"
7688,Sean Joe,1942,XL13208,"6063 Main St, London"
7689,Robert Mary,1922,KX14335,"6200 Main St, London"
7690,David Rebeca,1937,ZG12901,"290 E 6th Street, Paris"
7691,Mary Emily,2003,DG11793,"6507 Oak View St, Hutto"
7692,John Joe,1987,DA17259,"2113 Yellow St, Austin"
7693,John Joe,1955,AW16564,"8458 Winter Fall St, Georgetown"
7694,Michael Fran,1988,NN12436,"7105 Yellow St, Georgetown"
7695,Magda Beth,1933,XG15846,"3897 Congress Av, Dublin"
7696,Darrin Beth,1940,TK14273,"5843 Windermeer St, Round Rock"
7697,Mary David,1916,LZ15243,"3151 Yellow St, Round Rock"
7698,David Magda,1970,DL16577,"6368 E 6th Street, Georgetown"
7699,Mary Smith,1994,XZ18175,"7743 Maple St, Amarillo"
7700,Robert John,1957,WS11642,"2941 Big Sky Av, Georgetown"
7701,Natalie George,1989,NZ17842,"5527 Shallow Lake St, Dallas"
7702,Beth Gustavo,2003,XG16678,"6255 Main St, Austin"
7703,Darrin Natalie,1914,TL15194,"7280 Yellow St, Dallas"
7704,Smith Robert,2004,ZZ13664,"7838 Winter Fall St, Round Rock"
7705,Robert Gustavo,1925,EZ14765,"252 Congress Av, London"
7706,Rebeca George,1923,WZ12127,"1653 Fireoak Av, Dublin"
